loan_id,no_of_dependents,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,education,self_employed
1152,1,0.7628247433180733,0.6487892595157437,0.54297010653671,-1.0378506987376903,-0.6109015859947878,1.5100642962909507,0.7331564651664445,-0.115912332885893,1.0,0.0
2831,0,1.2260333213420476,0.6487892595157437,-0.8584442736357297,0.3773787625510666,-0.5955237718972723,1.0543227281844771,1.3593451704607458,1.945750075485588,1.0,0.0
2239,4,0.3352475943728663,0.39442930126547393,-1.5591514637219497,0.13377369134562486,-0.48787907321466395,-0.22175366251364884,0.4365407626586176,0.22256955505569345,0.0,0.0
2751,1,1.0478761759482114,1.4229282628861302,1.5940308916660397,1.3343986851438736,2.29550527843564,1.7379350803441875,1.1506156020293121,1.7303525104318513,0.0,1.0
1054,5,0.3352475943728663,-0.3575914448657586,-1.5591514637219497,0.1685744158035451,-0.7646797269699428,-1.1332367987265959,0.4475265294181667,-0.23899665577374263,1.0,1.0
3707,0,-0.9118524233839875,-1.0321982906599525,1.5940308916660397,0.4121794870089869,-0.011166836191683719,-1.0193014066999775,-0.8378081814490834,-0.9159604316569155,0.0,0.0
23,4,0.5134047397667025,1.1685683046358604,1.24367729662293,-1.6758639804662283,0.8653685673666992,-0.7458564658360934,0.48048382969681414,1.0841598152706409,1.0,1.0
2228,5,0.050196161742728264,-0.15852712971337352,0.8933237015798199,-0.3998374170091524,0.20412256117353314,-0.10781827048703045,0.06302469283394657,-0.6390207051592539,0.0,0.0
1744,4,-0.8762209943052203,-1.0211391620403756,-0.8584442736357297,-0.7478446615883549,-0.6109015859947878,-0.7002823090254461,-0.8597797149681817,-0.4851653015494419,1.0,1.0
2454,2,-1.26816671417166,-1.175966962714453,0.54297010653671,1.3111982021719268,-0.6570350282873343,-0.7458564658360934,-1.1563954174760087,-1.0390447545447652,0.0,1.0
696,5,-1.410692430486729,-1.3750312778668379,-1.2087978686788396,1.6766058089800895,-0.8569466115550357,-0.9053660146733592,-1.4200538197051882,-1.3775266424863517,0.0,1.0
2269,2,1.3329276085783492,1.7325838642342848,1.5940308916660397,1.2763974777140066,-1.0414803807252215,-0.03945703527105942,1.1835729023079595,2.376545205593062,1.0,1.0
421,3,-1.1969038560141254,-1.0764348051382602,-0.8584442736357297,0.6383841959854686,-0.41099000272708647,-0.9737272498893302,-1.0245662163614189,-1.0082736738228029,1.0,0.0
2502,4,0.7628247433180733,1.2017456904945911,-0.8584442736357297,-0.16783258728968403,-0.42636781682460195,-1.1332367987265959,0.8210425992428376,-0.23899665577374263,1.0,1.0
461,1,0.12145901990026277,0.6930257739940515,-0.5080906785926198,-1.4496592714897467,-0.7493019128724273,-0.9053660146733592,0.5024553632159124,0.5610514429972799,1.0,1.0
1068,2,-0.30611812904494423,0.18430585749351192,-1.5591514637219497,-0.9682492498218499,-0.6416572141898188,-1.1332367987265959,-0.11274757531883978,-0.39285205938355466,1.0,1.0
88,1,1.297296179499582,1.4561056487448611,-0.5080906785926198,-1.1480529928544378,1.9879489964853299,1.9658058643974243,1.4032882374989424,1.6072681875440018,0.0,1.0
3002,2,0.01456473266396101,-0.4571236024419511,0.54297010653671,-1.6120626522933745,0.06572223429589373,-0.4724115249722093,-0.4862636451435107,0.28411171649961825,1.0,0.0
2248,5,-1.4463238595654964,-1.4192677923451458,0.8933237015798199,-1.026250457251717,-0.8877022397500667,-0.9737272498893302,-1.3431534523883442,-1.10058691598869,0.0,0.0
283,0,-0.8049581361476857,-0.8110157182684135,-0.15773708354950988,-1.1306526306254778,0.050344420198378245,-0.563559838593504,-0.88175124848728,-0.4851653015494419,1.0,1.0
1671,4,-1.2325352850928928,-1.1870260913340298,1.5940308916660397,-1.2640554077141721,-0.8877022397500667,-1.0648755635106248,-1.090480816918714,-0.946731512378878,0.0,1.0
1644,2,-1.125640997856591,-0.921607004464183,-0.8584442736357297,1.6940061712090495,-0.7493019128724273,-0.631921073809475,-0.9586516158041241,-1.254442319598502,0.0,1.0
4020,0,0.15709044897903002,0.3391336581675892,-1.2087978686788396,-1.5540614448635075,0.09647786249092472,-0.22175366251364884,0.1399250601507906,0.19179847433373107,1.0,1.0
541,3,-1.4463238595654964,-1.319735634768953,0.54297010653671,1.1023938554244053,-0.8569466115550357,-1.1104497203212722,-1.2662530850715001,-1.1929001581545773,0.0,1.0
1627,4,-0.7693267070689185,-0.711483560692221,-0.8584442736357297,-1.1074521476535308,-0.5801459577997569,0.12005251356620632,-0.7609078141322394,-0.8544182702129908,0.0,0.0
3090,3,1.58234761212972,0.7814988029506672,-0.5080906785926198,-0.16783258728968403,-0.4725012591171484,0.8264519441312403,1.0187864009147223,1.699581429709889,0.0,0.0
860,0,-1.5888495758805652,-1.4745634354430304,0.19261651149360004,-0.5158398318688866,-1.1029916371152835,-1.0876626419159485,-1.4200538197051882,-1.408297723208314,0.0,1.0
534,2,-1.1969038560141254,-1.1980852199536067,-0.8584442736357297,0.9573908368497376,-0.3802343745320555,-0.7914306226467408,-1.2882246185905983,-1.254442319598502,1.0,1.0
1369,3,0.6202990270030043,0.30595627230885836,-0.8584442736357297,1.0617930102234983,1.926437740095268,1.0998968849951245,0.9309002668383292,0.16102739361176865,0.0,0.0
3626,5,0.8340876014756078,0.21748324335224276,-1.5591514637219497,-0.9218482838779563,1.111413592926947,-0.7686435442414171,0.6013272640518548,1.7918946718757762,1.0,1.0
2543,1,-0.37738098720247876,-0.33547318762660466,0.19261651149360004,-1.4148585470318265,0.4655454008312965,-0.563559838593504,0.052038926074397425,0.007171990001956621,1.0,1.0
1776,2,1.0478761759482114,1.8542342790496311,0.8933237015798199,1.1951957873121926,1.9110599259977525,-0.7230693874307698,0.8869571998001325,0.13025631288980624,1.0,0.0
3477,2,1.6892418993660219,2.5509593820829792,-0.15773708354950988,0.8297881805040299,-0.31872311814199356,2.2392508052613085,1.007800634155173,0.09948523216784384,0.0,1.0
3537,1,0.5490361688454698,0.5050205874612435,0.19261651149360004,0.9167899916488306,1.3113251761946483,-0.13060534889235412,0.4035834623799701,1.3918706224902648,0.0,0.0
3126,0,-0.6268009907538495,-0.6008922744964514,0.54297010653671,-1.4148585470318265,0.3579007021486881,-0.03945703527105942,-0.6290786130176497,-0.946731512378878,1.0,1.0
2182,3,0.7628247433180733,0.6266710022765899,0.8933237015798199,-0.2316339154625378,-0.8261909833600047,1.3049805906430376,0.6562560978496005,-0.42362314010551705,0.0,0.0
4237,3,-1.125640997856591,-1.0874939337578373,0.19261651149360004,-0.9508488875928898,-0.7954353551649738,-0.3356890545402672,-1.112452350437812,-0.7313339473251411,1.0,1.0
3042,3,1.3685590376571166,2.2191855234956703,-0.15773708354950988,1.705606412695023,1.4804811312673187,0.14283959197153,1.3813167039798442,1.484183864656152,0.0,0.0
3645,0,0.22835330713656452,-0.23594103005041214,-0.8584442736357297,-1.5772619278354543,0.050344420198378245,0.5757940816726799,0.6123130308114039,0.9918465731047537,0.0,0.0
3958,0,-0.27048669996617697,-0.4571236024419511,-1.2087978686788396,-1.3104563736580657,-0.05730027848423019,0.5302199248620325,-0.6400643797771988,-0.08514125216393059,0.0,0.0
2611,1,0.26398473621533175,-0.23594103005041214,0.19261651149360004,1.5200025489194484,0.5885679136114204,0.780877787320593,-0.34344867726937184,-0.33130989793962984,1.0,1.0
4216,1,1.154770463184513,1.6441108352776692,1.24367729662293,-1.4496592714897467,0.8192351250741527,1.3277676690483613,0.9528718003574275,1.3610995417683025,1.0,0.0
1421,1,1.4041904667358838,0.4054884298850509,-0.5080906785926198,1.1429947006253123,-0.5186347014096949,1.0087485713738298,0.8539998995214851,0.7764490080510168,1.0,1.0
3187,0,0.299616165294099,0.9031492177660136,0.8933237015798199,-0.10983137985981693,-0.8108131692624893,0.712516552104622,-0.024861441242446602,0.25334063577765586,0.0,0.0
1554,1,-0.4842752744387805,-0.16958625833295046,0.8933237015798199,0.04677188020082421,-1.087613823017768,-0.631921073809475,-0.1896479426356838,-0.6697917858812164,1.0,0.0
943,4,-1.3037981432504273,-1.1980852199536067,0.8933237015798199,-0.887047559420036,-0.5955237718972723,-0.8597918578627118,-1.0794950501591647,-1.2236712388765396,0.0,1.0
2511,0,-0.16359241272987524,-0.0036993290392962164,-1.5591514637219497,-1.0610511817096373,-0.28796748994696253,-0.24454074091897252,-0.36542021078847015,0.4995092815533551,0.0,1.0
780,1,0.12145901990026277,0.30595627230885836,0.54297010653671,0.7369862486162426,0.8653685673666992,-1.1332367987265959,-0.31049137699072443,-0.08514125216393059,1.0,0.0
1747,2,0.12145901990026277,-0.14746800109379654,1.5940308916660397,-0.1504322250607239,-1.0107247525301906,0.9631744145631824,-0.4642921116244125,-0.39285205938355466,0.0,0.0
2993,2,-1.6244810049593326,-1.4856225640626073,-0.15773708354950988,-1.6004624108074013,-1.1029916371152835,-1.0648755635106248,-1.4639968867433848,-1.3159844810424268,1.0,0.0
3424,1,-1.410692430486729,-1.2644399916710685,-1.5591514637219497,-0.5332401940978467,-1.118369451212799,-1.1332367987265959,-1.4200538197051882,-1.1313579967106524,0.0,0.0
2532,4,0.22835330713656452,0.7483214170919363,-1.5591514637219497,1.5722036356063287,-0.6570350282873343,-0.7458564658360934,-0.07979027504019233,0.3456538779435431,1.0,0.0
122,2,-1.5175867177230307,-1.319735634768953,-0.5080906785926198,-1.641063256008308,-1.1029916371152835,-0.9053660146733592,-1.4420253532242866,-1.254442319598502,1.0,0.0
888,1,-1.125640997856591,-1.2091443485731836,0.19261651149360004,1.2821975984569933,-0.3494787463370245,-0.7914306226467408,-1.112452350437812,-0.7005628666031787,1.0,0.0
3165,4,-0.9474838524627548,-0.7888974610292596,1.24367729662293,-1.2002540795413181,-1.1645028935053454,-1.0876626419159485,-0.8268224146895343,-0.6082496244372915,0.0,0.0
686,2,0.6202990270030043,-0.03687671489802706,0.54297010653671,1.1777954250832325,0.5885679136114204,-0.38126321135091457,0.4914695964563633,0.4995092815533551,0.0,0.0
1845,2,1.0478761759482114,1.467164777364438,-0.15773708354950988,0.04097175945783751,0.603945727708936,-0.2673278193242962,1.524131671853983,2.0380633176514755,1.0,1.0
1621,5,1.58234761212972,0.4497249443633587,-1.5591514637219497,-0.4462383829530461,0.9268798237567613,-0.7914306226467408,0.6452703310900514,0.5302803622753175,1.0,0.0
2011,2,-0.4486438453600132,-0.5677148886377206,0.19261651149360004,-0.48683922815395303,-0.7800575410674583,-0.17617950570300148,-0.10176180855929062,0.037943070723919024,0.0,1.0
414,1,-0.3417495581237115,-0.7446609465509518,1.5940308916660397,0.04677188020082421,-0.9338356820426131,0.6897294736992983,-0.5631640124603547,-0.1774544943298178,1.0,0.0
790,2,-0.698063848911384,-0.711483560692221,1.24367729662293,-0.32443584735032516,-0.33410093223950904,-0.8825789362680355,-0.32147714375027353,-1.0698158352667275,1.0,0.0
2440,2,-0.16359241272987524,-0.014758457658873165,-1.2087978686788396,1.2589971154850463,-0.0419224643867147,-0.5863469169988277,-0.23359100967388038,0.4995092815533551,1.0,0.0
1794,2,0.9053504596331423,0.32807452954801225,0.54297010653671,-1.623662893779348,1.111413592926947,-0.5407727601881803,1.4252597710180408,1.0841598152706409,1.0,1.0
1847,0,1.2260333213420476,0.2285423719718197,0.19261651149360004,0.13957381208861155,-0.14956716306932313,0.780877787320593,0.3816119288608718,0.037943070723919024,0.0,0.0
3415,5,0.5134047397667025,0.4165475585046278,0.19261651149360004,-1.00304997427977,-0.36485656043454,-0.7002823090254461,0.33766886182267525,0.868762250216904,0.0,1.0
1742,1,-0.9831152815415221,-0.7667792037901057,-0.5080906785926198,1.067593130966485,-0.8415687974575202,-1.1332367987265959,-0.8268224146895343,-1.1929001581545773,0.0,0.0
1426,3,-0.9118524233839875,-0.5898331458768745,0.8933237015798199,-1.0204503365087303,-0.42636781682460195,-0.40405028975623825,-1.0245662163614189,-1.1313579967106524,0.0,1.0
3601,2,0.12145901990026277,-0.07005410075675791,-0.5080906785926198,-1.4554593922327335,0.5116788431238429,-0.03945703527105942,0.6562560978496005,0.4995092815533551,1.0,0.0
273,3,1.3329276085783492,0.5824344877982821,-0.5080906785926198,-0.6782432126725144,-0.6570350282873343,1.4644901394803034,1.4362455377775898,2.0996054790954,1.0,0.0
783,3,0.26398473621533175,0.5492571019395512,1.24367729662293,1.108193976167392,-0.9338356820426131,1.3277676690483613,0.12893929339124144,0.19179847433373107,0.0,0.0
522,3,1.154770463184513,0.9916222467226292,0.54297010653671,1.2937978399429666,-0.24183404765441607,-0.9737272498893302,0.9748433338765258,0.8379911694949416,0.0,0.0
523,1,1.297296179499582,0.593493616417859,-0.8584442736357297,-0.4462383829530461,1.8187930414126594,0.34792329761944313,0.9418860335978783,-0.05437017144196819,0.0,1.0
2308,5,0.5846675979242371,0.2727788864501275,0.54297010653671,1.4098002548027009,0.8038573109766373,-1.0876626419159485,0.48048382969681414,0.19179847433373107,0.0,1.0
2466,5,-0.4842752744387805,-0.6672470462139132,1.24367729662293,-1.345257098115986,-0.6262794000923033,-0.5863469169988277,-0.7389362806131411,-0.5159363822714043,0.0,0.0
1622,0,0.7628247433180733,0.05159631405858853,-1.5591514637219497,-1.3800578225739062,-0.7339240987749118,-0.5863469169988277,0.6232987975709531,0.28411171649961825,0.0,1.0
3316,4,-1.5888495758805652,-1.4192677923451458,-0.8584442736357297,-0.6086417637566739,-0.8877022397500667,-0.9965143282946539,-1.4420253532242866,-1.4390688039302764,1.0,1.0
351,3,0.5846675979242371,0.07371457129774242,-1.2087978686788396,-0.8986478009060094,0.4655454008312965,0.5985811600780035,-0.11274757531883978,1.2687862996024153,0.0,1.0
2770,0,0.8340876014756078,0.12901021439562718,0.8933237015798199,0.17437453654653182,0.5731900995139049,1.8746575507761296,1.4582170712966882,0.09948523216784384,1.0,1.0
3071,3,1.6536104702872545,0.5050205874612435,-1.2087978686788396,0.36577852106509323,1.4189698748772568,-0.631921073809475,2.3151068785415214,0.06871415144588143,1.0,1.0
4215,5,0.9766133177906767,1.3123369766903608,-0.8584442736357297,0.7427863693592293,-0.4725012591171484,1.851870472370806,0.37062616210132265,0.7456779273290544,0.0,0.0
1937,4,-1.4463238595654964,-1.2533808630514915,-1.5591514637219497,0.06417224242978434,-0.8877022397500667,-0.7230693874307698,-1.3870965194265408,-1.3467555617643892,0.0,0.0
1512,3,-0.5911695616750823,-0.8773704899858752,0.19261651149360004,0.7717869730741629,-0.41099000272708647,-0.5179856817828566,-0.7718935808917886,-0.8544182702129908,1.0,1.0
652,1,-1.2325352850928928,-1.2202034771927606,-0.8584442736357297,-1.2118543210272916,-0.48787907321466395,-0.8142177010520645,-1.035551983120968,-1.3159844810424268,1.0,1.0
3941,4,1.5110847539721854,1.2128048191141683,0.8933237015798199,0.13377369134562486,0.6500791700014824,1.2594064338323903,0.6562560978496005,1.7611235911538137,1.0,0.0
3846,4,-0.5911695616750823,-0.36865057348533553,1.5940308916660397,0.0931728461447179,-0.3802343745320555,-0.38126321135091457,-0.574149779219904,-0.6390207051592539,1.0,1.0
4117,5,-0.413012416281246,-0.269118415909143,-0.5080906785926198,1.6592054467511292,-0.6109015859947878,0.18841374878217737,-0.024861441242446602,0.13025631288980624,1.0,1.0
1814,4,0.050196161742728264,-0.4128870879636433,-0.15773708354950988,-1.124852509882491,1.111413592926947,-0.6774952306201224,-0.23359100967388038,-0.1774544943298178,0.0,1.0
119,0,0.7628247433180733,0.07371457129774242,0.19261651149360004,-1.2814557699431322,0.8038573109766373,1.6467867667228928,0.7001991648877971,-0.42362314010551705,0.0,0.0
2427,2,1.1904018922632802,0.8920900891464366,0.8933237015798199,-0.7188440578734214,1.1883026634145246,0.09726543516088265,0.39259769562042096,1.1149308959926032,0.0,0.0
3581,3,-0.698063848911384,-0.4350053452027972,0.54297010653671,0.9979916820506445,-0.6262794000923033,0.18841374878217737,-0.7499220473726903,-0.8851893509349531,1.0,1.0
169,4,1.4398218958146511,2.2191855234956703,-0.8584442736357297,-1.5018603581766272,-0.9953469384326751,-1.0648755635106248,0.8759714330405834,0.9918465731047537,0.0,1.0
1614,5,0.5846675979242371,0.2285423719718197,1.24367729662293,0.07577248391575776,0.34252288805117254,0.4162845328354141,1.0407579344338207,0.6533646851631671,1.0,0.0
836,3,-0.555538132596315,-0.34653231624618164,-1.5591514637219497,1.0791933724524585,-1.0568581948227371,0.32513621921411945,-0.4862636451435107,-1.0082736738228029,0.0,1.0
1406,3,1.1904018922632802,0.4939614588416665,-1.5591514637219497,0.8181879390180565,2.1571049515580003,-1.0876626419159485,0.39259769562042096,1.022617653826716,1.0,1.0
2074,0,1.1904018922632802,0.4939614588416665,1.24367729662293,-0.4056375377521391,1.4651033171698031,-0.3129019761349435,0.996814867395624,2.253460882705212,0.0,0.0
963,4,0.15709044897903002,-0.31335493038745077,-0.8584442736357297,0.8239880597610433,0.8346129391716682,-0.5179856817828566,0.5134411299754615,-0.20822557505178022,0.0,0.0
946,5,0.9053504596331423,0.39442930126547393,0.54297010653671,-0.52744007335486,0.15798911888098668,0.8036648657259167,0.7770995322046411,-0.39285205938355466,0.0,1.0
463,0,-0.23485527088740973,-0.047935843517604014,0.8933237015798199,0.2207755024904255,-0.5340125155072104,-0.5179856817828566,-0.07979027504019233,-0.7005628666031787,1.0,0.0
2149,1,1.58234761212972,1.699406478375554,0.19261651149360004,-0.98564961205081,-0.31872311814199356,0.6897294736992983,1.7218754735258677,1.699581429709889,0.0,1.0
329,0,-1.410692430486729,-1.319735634768953,1.5940308916660397,0.6731849204433888,-0.8723244256525512,-0.8142177010520645,-1.2662530850715001,-1.0698158352667275,1.0,0.0
4232,5,-0.6268009907538495,-0.6672470462139132,1.24367729662293,0.5629826263266413,0.20412256117353314,-0.7230693874307698,-0.42034904458621586,-0.7313339473251411,1.0,0.0
2520,1,-1.410692430486729,-1.3750312778668379,0.8933237015798199,-1.4728597544616935,-0.8569466115550357,-1.0648755635106248,-1.4200538197051882,-1.2852134003204645,0.0,1.0
3054,2,-1.125640997856591,-0.9326661330837599,0.8933237015798199,1.6998062919520363,-0.28796748994696253,-0.3129019761349435,-0.9696373825636732,-1.0390447545447652,0.0,1.0
1361,4,1.297296179499582,1.6441108352776692,-1.2087978686788396,-1.3336568566300127,1.5573702017548963,2.421547432503898,2.1393346103887354,2.1919187212612874,0.0,1.0
2091,4,-1.695743863116867,-1.551977335780069,-1.2087978686788396,-0.8290463519901689,-1.0414803807252215,-1.1104497203212722,-1.5408972540602288,-1.408297723208314,1.0,1.0
368,1,1.5467161830509528,1.6219925780385154,-0.15773708354950988,-1.2930560114291056,2.556928118093403,3.0823727062582846,1.7328612402854169,2.0688343983734376,0.0,1.0
3871,5,1.0835076050269785,1.234923076353322,-1.2087978686788396,-0.9914497327937967,-0.5955237718972723,0.8036648657259167,0.7770995322046411,0.5918225237192424,0.0,0.0
2275,0,-0.27048669996617697,0.05159631405858853,1.24367729662293,-0.9276484046209429,-0.19570060536186962,-0.8370047794573882,-0.5631640124603547,-0.08514125216393059,0.0,1.0
2380,5,0.7984561723968405,1.2238639477337452,-0.15773708354950988,0.8761891464479236,-0.9338356820426131,1.6467867667228928,1.2714590363843528,1.6688103489879265,1.0,0.0
3358,2,-0.413012416281246,-0.8220748468879905,-0.15773708354950988,-1.0378506987376903,0.34252288805117254,0.5757940816726799,-0.11274757531883978,-0.8851893509349531,0.0,1.0
2060,2,1.119139034105746,1.3344552339295146,-0.15773708354950988,-1.0146502157657435,0.603945727708936,-0.016669956865735743,1.5570889721326304,-0.14668341360785542,1.0,0.0
2438,3,-1.410692430486729,-1.2533808630514915,1.5940308916660397,1.2415967532560863,-0.9338356820426131,-0.7914306226467408,-1.3101961521096968,-1.1929001581545773,1.0,1.0
1376,1,-1.3037981432504273,-1.2091443485731836,-1.2087978686788396,1.6302048430361957,-0.7185462846773962,-0.8597918578627118,-1.101466583678263,-1.1313579967106524,1.0,1.0
3829,0,-0.8762209943052203,-0.8331339755075674,1.24367729662293,-0.7536447823313417,-1.0414803807252215,-0.9737272498893302,-1.0575235166400663,-0.6390207051592539,0.0,1.0
773,1,1.58234761212972,0.5381979733199743,0.8933237015798199,1.4852018244615282,2.679950630873527,-1.1332367987265959,2.260178044743776,0.3764249586655055,0.0,0.0
1285,2,-1.553218146801798,-1.3860904064864148,1.5940308916660397,-0.6434424882145942,-1.1337472653103144,-1.0876626419159485,-1.39808228618609,-1.254442319598502,1.0,0.0
3134,4,-1.553218146801798,-1.4192677923451458,0.8933237015798199,0.5107815396397609,-0.9184578679450977,-1.0648755635106248,-1.4530111199838356,-1.408297723208314,1.0,0.0
1515,3,-0.127960983651108,0.2506606292109736,-0.15773708354950988,-1.2002540795413181,0.7577238686840908,0.07447835675555897,0.39259769562042096,0.09948523216784384,1.0,0.0
3995,2,0.6915618851605387,0.814676188809398,0.19261651149360004,0.18597477803250523,0.7731016827816063,-0.08503119208170677,0.5793557305327565,-0.023599090720005784,0.0,1.0
3741,2,-0.9118524233839875,-0.8773704899858752,0.8933237015798199,-1.6526634974942815,-0.303345304044478,-0.38126321135091457,-1.1234381171973613,-0.6697917858812164,0.0,1.0
499,3,0.5846675979242371,0.04053718543901158,1.24367729662293,-0.626042125985634,-0.8261909833600047,-0.6774952306201224,1.2275159693461561,1.3610995417683025,1.0,0.0
1415,4,-1.125640997856591,-1.2533808630514915,1.5940308916660397,1.0733932517094718,-0.9953469384326751,-0.9965143282946539,-0.9916089160827715,-1.0698158352667275,0.0,0.0
1235,2,0.6559304560817715,0.39442930126547393,-0.15773708354950988,0.5745828678126147,0.8192351250741527,0.1656266703768537,0.6672418646091496,0.06871415144588143,0.0,0.0
1967,4,-0.7693267070689185,-0.7557200751705287,-0.15773708354950988,-1.6352631352653215,0.18874474707601765,-0.19896658410832516,-0.4642921116244125,-0.8851893509349531,1.0,1.0
436,0,1.1904018922632802,0.6266710022765899,1.5940308916660397,-0.057630293172936546,-0.36485656043454,0.8948131793472114,1.8646904414000065,1.7918946718757762,0.0,0.0
1252,5,-0.8762209943052203,-0.6672470462139132,-1.2087978686788396,-1.6874642219522018,-0.16494497716683862,-0.8142177010520645,-1.0135804496018699,-0.4851653015494419,0.0,0.0
366,3,1.5467161830509528,0.7483214170919363,0.8933237015798199,0.49338117741080084,0.09647786249092472,0.14283959197153,2.128348843629186,0.007171990001956621,1.0,0.0
2463,0,1.119139034105746,1.8099977645713234,-0.5080906785926198,-1.142252872111451,0.6193235418064514,0.8720261009418877,0.4255549958990684,0.3456538779435431,0.0,1.0
277,4,-1.1969038560141254,-1.2312626058123375,-0.8584442736357297,1.3285985644008869,-1.14912507940783,-0.7686435442414171,-1.090480816918714,-1.0082736738228029,0.0,0.0
2944,2,1.5467161830509528,1.1022135329183986,1.5940308916660397,1.345998926629847,1.834170855510175,-0.6547081522147987,0.7880852989641902,0.28411171649961825,1.0,0.0
3263,2,1.119139034105746,1.5003421632231688,0.54297010653671,-1.6468633767512948,2.4339056053132793,2.5354828245305163,0.2827400280249295,-0.20822557505178022,0.0,1.0
2495,2,1.4398218958146511,0.6377301308961668,1.5940308916660397,0.18597477803250523,-0.5032568873121794,-1.0420884851053012,1.6339893394494744,2.5304006092028737,1.0,1.0
2963,1,-1.4819552886442635,-1.3860904064864148,-1.2087978686788396,-1.4728597544616935,-1.087613823017768,-0.9737272498893302,-1.3431534523883442,-1.254442319598502,1.0,0.0
1507,1,-1.6601124340380997,-1.5298590785409152,1.24367729662293,1.166195183597259,-1.1337472653103144,-1.1332367987265959,-1.4969541870220322,-1.3467555617643892,0.0,1.0
408,4,-1.4819552886442635,-1.3086765061493761,-0.15773708354950988,0.28457683066327927,-1.14912507940783,-1.0420884851053012,-1.4639968867433848,-1.1621290774326147,0.0,0.0
2749,5,-1.5888495758805652,-1.540918207160492,-0.5080906785926198,-1.4902601166906537,-1.1337472653103144,-0.9737272498893302,-1.485968420262483,-1.3467555617643892,0.0,1.0
1645,2,-0.7693267070689185,-0.5455966313985667,-0.15773708354950988,-1.6526634974942815,0.09647786249092472,-1.0420884851053012,-0.9476658490445748,-1.0390447545447652,0.0,1.0
2097,0,1.0835076050269785,1.257041333592476,1.5940308916660397,-1.4960602374336405,-0.25721186175193156,0.14283959197153,0.9418860335978783,0.25334063577765586,0.0,0.0
1840,2,0.0858275908214955,-0.2248819014308352,0.54297010653671,-1.0610511817096373,-0.395612188629571,0.2795620624034721,0.33766886182267525,0.5610514429972799,0.0,0.0
1692,1,1.3685590376571166,1.8652934076692083,0.8933237015798199,0.6441843167284552,-0.48787907321466395,-0.8597918578627118,0.7661137654450919,0.06871415144588143,0.0,1.0
4241,1,-1.6601124340380997,-1.596213850258377,-0.15773708354950988,1.0849934931954452,-0.9953469384326751,-1.0876626419159485,-1.485968420262483,-1.3775266424863517,1.0,1.0
3009,2,0.727193314239306,1.3123369766903608,-0.15773708354950988,-0.98564961205081,2.0340824387778764,0.7580907089152693,1.0297721676742715,-0.23899665577374263,0.0,0.0
845,2,0.5134047397667025,0.6377301308961668,0.54297010653671,-1.583062048578441,0.1118556765884402,-1.1104497203212722,0.8430141327619359,-0.08514125216393059,1.0,1.0
3800,4,1.012244746869444,1.8099977645713234,1.5940308916660397,-0.38243705478019224,0.7577238686840908,0.8036648657259167,0.7111849316473462,0.4379671201094303,1.0,0.0
1801,2,1.5110847539721854,0.6709075167548977,-1.5591514637219497,-0.52744007335486,-0.7185462846773962,-0.5407727601881803,2.271163811503325,0.4995092815533551,1.0,0.0
87,5,-1.410692430486729,-1.2533808630514915,1.24367729662293,-1.2350548039992384,-0.9492134961401286,-0.8597918578627118,-1.244281551552402,-1.0390447545447652,0.0,1.0
2597,0,-0.3417495581237115,-0.700424432072644,1.24367729662293,-1.739665308639082,0.5270566572213584,0.32513621921411945,-0.7169647470940428,-0.4543942208274795,0.0,0.0
2283,0,0.869719030554375,0.16218760025435802,0.54297010653671,-0.9276484046209429,1.495858945364834,2.1708895700453374,0.9858291006360749,1.6380392682659641,1.0,1.0
2360,3,1.4754533248934183,2.2523629093544013,-1.5591514637219497,0.6673847997004021,0.5578122854163894,1.555638453101598,0.5134411299754615,2.0688343983734376,0.0,0.0
3766,1,-0.16359241272987524,0.17324672887393497,0.8933237015798199,-1.1190523891395043,0.8499907532691837,0.2339879055928247,-0.585135545979453,-0.6697917858812164,1.0,0.0
3029,1,-1.0543781396990566,-1.2091443485731836,1.24367729662293,-0.26643463992045807,-0.6262794000923033,-0.9509401714840066,-0.9586516158041241,-1.0698158352667275,0.0,1.0
2990,5,0.5134047397667025,-0.14746800109379654,-0.15773708354950988,0.20917526100445208,0.8499907532691837,0.12005251356620632,0.469498062937265,0.9610754923827912,0.0,1.0
856,4,0.6915618851605387,0.4165475585046278,-0.8584442736357297,-0.7246441786164081,-0.9492134961401286,0.2567749839981484,-0.046832974761544896,0.06871415144588143,1.0,0.0
3135,3,-1.1612724269353583,-1.0432574192795294,-1.5591514637219497,-1.0320505779947036,-0.41099000272708647,-1.1332367987265959,-1.255267318311951,-0.8236471894910283,0.0,0.0
79,2,1.2260333213420476,1.5777560635602075,0.19261651149360004,-0.1388319835747505,1.5573702017548963,0.14283959197153,1.1066725349911155,1.2380152188804527,0.0,0.0
945,2,1.012244746869444,0.37231104402632004,1.24367729662293,0.7369862486162426,1.9571933682902989,1.6923609235335402,0.4914695964563633,0.6533646851631671,1.0,0.0
200,3,-0.127960983651108,0.14006934301520413,-0.15773708354950988,-1.6352631352653215,0.603945727708936,0.712516552104622,0.1179535266316923,-0.20822557505178022,1.0,1.0
3280,5,1.6892418993660219,1.2681004622120529,0.19261651149360004,0.3715786418080799,-0.3494787463370245,-0.4724115249722093,0.8100568324832885,2.8073403357005358,0.0,0.0
